feature,score
A2MP,0.560938228969894
A1MP,0.5554573368509454
A2AM,0.5496425852424193
A3AM,0.5381277369817181
A1AR,0.520066671513359
A3MP,0.49008220002496
A1D,0.486906862839345
A1NN,0.47300207485655954
A4AM,0.45565358415458596
BE,0.39896044515509527
A4MP,0.39638159580291754
BAM,0.29012857983461743
X6AM,0.1831272429451537
solvent,0.17527682199815162
X4AM,0.16545421584792988
X5AM,0.15726413543792603
X3AM,0.14345559277700964
X2AM,0.10509019048073427
X1AM,0.07199709536475574
BFI,0.04088767507827109
