feature,score
A1D,1
X4AM,0.9473684210526316
A2AM,0.8947368421052632
A3AM,0.8421052631578947
A1NN,0.7894736842105263
X5AM,0.736842105263158
A1MP,0.6842105263157895
A2MP,0.631578947368421
X3AM,0.5789473684210527
A3MP,0.5263157894736843
A4AM,0.4736842105263158
X2AM,0.42105263157894735
A1AR,0.368421052631579
BAM,0.3157894736842106
BE,0.26315789473684215
BFI,0.21052631578947367
A4MP,0.1578947368421053
solvent,0.10526315789473695
X6AM,0.052631578947368474
X1AM,0
